종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A207940,삼성바이오로직스,20230508,16263,-10401,-6167,699,-187,554,-178,0,-2612,189,116,-4443
A207940,삼성바이오로직스,20230511,9309,796,-5218,-3176,-1084,-1490,-1,0,1314,-4835,-52,-781
A207940,삼성바이오로직스,20230510,12979,-5389,-7893,-3623,-889,-117,0,0,-2649,237,66,-615
A207940,삼성바이오로직스,20230512,2959,1536,-4558,-3188,312,-1108,50,4,-691,40,23,63
A207940,삼성바이오로직스,20230515,-9967,4998,4039,-3172,3369,611,0,3,2852,1052,-122,376
A207940,삼성바이오로직스,20230517,-339,3354,-3492,-3275,-679,-681,600,7,328,493,-16,208
A207940,삼성바이오로직스,20230516,-14,2993,-3355,-2236,-360,-893,0,5,89,413,-37,40
A207940,삼성바이오로직스,20230519,22843,-20075,-4263,4160,-2024,-1415,-35,-57,-4802,1304,191,-90
A207940,삼성바이오로직스,20230518,18649,-13417,-5763,-2653,-1373,-392,-30,-57,-941,434,97,-317
A207940,삼성바이오로직스,20230523,-27428,25974,2599,4208,29,-2019,0,0,645,-949,-196,-264
A207940,삼성바이오로직스,20230522,-15432,13255,2919,4416,-549,-500,0,0,-631,-619,-123,183
A207940,삼성바이오로직스,20230525,12683,5876,-17420,-13412,-136,-1182,0,-8,-3448,-1154,15,766
A207940,삼성바이오로직스,20230524,-4303,11405,-5644,-5754,-168,-840,0,-12,395,-1359,-99,735
A207940,삼성바이오로직스,20230526,9777,-2836,-6498,-2687,372,444,-100,-23,-4426,-525,82,-78
A207940,삼성바이오로직스,20230531,1335,29,423,-533,1697,-2266,35,185,2088,-1757,-30,-783
A207940,삼성바이오로직스,20230530,9308,-8131,-364,1164,703,-1893,0,88,-341,-821,8,-85
A207940,삼성바이오로직스,20230602,-3439,6628,-3317,-3821,-277,2132,-868,2,-658,145,-17,173
A207940,삼성바이오로직스,20230601,-9575,13896,-4311,-4953,-602,-31,0,2,1095,26,-36,178
A207940,삼성바이오로직스,20230605,-223,-5507,5596,2814,-164,1503,0,-6,-324,226,-92,1773
A207940,삼성바이오로직스,20230608,6498,-23824,16983,3312,3008,7487,-145,-23,-6672,363,-20,10016
A207940,삼성바이오로직스,20230607,-2959,-5495,8598,6051,578,2073,0,-22,-6454,-130,-14,6372
A207940,삼성바이오로직스,20230609,-40734,48029,-6883,-17624,2310,4248,0,39,2724,-183,-229,1420
A207940,삼성바이오로직스,20230612,1991,-11126,8811,1910,123,3557,119,0,3646,353,-29,-544
A207940,삼성바이오로직스,20230614,20090,-12877,-7786,2820,4621,2668,55,853,-9907,416,157,-8896
A207940,삼성바이오로직스,20230613,14852,-4266,-10985,2670,568,1068,15,857,-8525,346,53,-7638
A207940,삼성바이오로직스,20230616,50563,-40362,-12680,-2528,-1165,-433,-171,-4,-7253,1959,520,-1126
A207940,삼성바이오로직스,20230615,17145,-15139,-2792,916,-150,-234,0,0,-3038,473,313,-286
A207940,삼성바이오로직스,20230620,39773,-35872,-7265,3181,1230,225,142,-16,-10886,3083,281,-1141
A207940,삼성바이오로직스,20230619,10793,-9108,-1733,2379,1704,105,98,-16,-5085,-37,85,-918
A207940,삼성바이오로직스,20230622,55668,-35588,-23233,-2264,-1303,-2784,0,601,-15087,2783,370,-2396
A207940,삼성바이오로직스,20230621,43168,-22386,-22687,-4154,-458,-2089,0,0,-13693,1553,352,-2293
A207940,삼성바이오로직스,20230623,28900,-12710,-18744,-8020,-1022,773,-474,-1,-10154,2381,173,154
