종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A322510,제이엘케이,20221006,901,-933,0,0,0,0,0,0,0,0,32,0
A322510,제이엘케이,20221005,1860,-1892,0,0,0,0,0,0,0,0,32,0
A322510,제이엘케이,20221007,688,-698,0,0,0,0,0,0,0,0,10,0
A322510,제이엘케이,20221012,1255,-1315,0,0,0,0,0,0,0,0,60,0
A322510,제이엘케이,20221011,1201,-1240,0,0,0,0,0,0,0,0,39,0
A322510,제이엘케이,20221014,-496,457,0,0,0,0,0,0,0,0,39,0
A322510,제이엘케이,20221013,-24,-15,0,0,0,0,0,0,0,0,39,0
A322510,제이엘케이,20221018,-1199,1185,0,0,0,0,0,0,0,0,14,0
A322510,제이엘케이,20221017,-842,828,0,0,0,0,0,0,0,0,14,0
A322510,제이엘케이,20221020,-246,-196,-1,-1,0,0,0,0,0,0,443,0
A322510,제이엘케이,20221019,29,-31,-1,-1,0,0,0,0,0,0,3,0
A322510,제이엘케이,20221021,486,-516,0,0,0,0,0,0,0,0,30,0
A322510,제이엘케이,20221024,-347,346,0,0,0,0,0,0,0,0,1,0
A322510,제이엘케이,20221026,-900,899,0,0,0,0,0,0,0,0,1,0
A322510,제이엘케이,20221025,-865,865,0,0,0,0,0,0,0,0,0,0
A322510,제이엘케이,20221028,-1043,1240,0,0,0,0,0,0,0,0,-197,0
A322510,제이엘케이,20221027,-880,1077,0,0,0,0,0,0,0,0,-197,0
A322510,제이엘케이,20221101,-82,66,0,0,0,0,0,0,0,0,16,0
A322510,제이엘케이,20221031,-83,67,0,0,0,0,0,0,0,0,16,0
A322510,제이엘케이,20221103,-2938,358,0,0,0,0,0,0,0,0,2580,0
A322510,제이엘케이,20221102,-3317,753,0,0,0,0,0,0,0,0,2564,0
A322510,제이엘케이,20221104,504,-519,0,0,0,0,0,0,0,0,15,0
A322510,제이엘케이,20221107,-517,155,0,0,0,0,0,0,0,362,0,0
A322510,제이엘케이,20221109,-1246,1346,0,0,0,0,0,0,0,0,-100,0
A322510,제이엘케이,20221108,-837,937,0,0,0,0,0,0,0,0,-100,0
A322510,제이엘케이,20221111,-1719,1893,0,0,0,0,0,0,0,0,-174,0
A322510,제이엘케이,20221110,-576,676,0,0,0,0,0,0,0,0,-100,0
A322510,제이엘케이,20221115,-2380,2539,0,0,0,0,0,0,0,0,-159,0
A322510,제이엘케이,20221114,-1138,998,0,0,0,0,0,0,0,0,140,0
A322510,제이엘케이,20221117,-632,1271,0,0,0,0,0,0,0,0,-639,0
A322510,제이엘케이,20221116,-1117,1556,0,0,0,0,0,0,0,0,-439,0
A322510,제이엘케이,20221118,63,-79,0,0,0,0,0,0,0,0,16,0
A322510,제이엘케이,20221121,195,-211,0,0,0,0,0,0,0,0,16,0
A322510,제이엘케이,20221123,-559,512,0,0,0,0,0,0,0,0,47,0
A322510,제이엘케이,20221122,386,-388,0,0,0,0,0,0,0,0,2,0
A322510,제이엘케이,20221125,-1404,4084,0,0,0,0,0,0,0,0,-2680,0
A322510,제이엘케이,20221124,-1439,1339,0,0,0,0,0,0,0,0,100,0
A322510,제이엘케이,20221129,576,3300,0,0,0,0,0,0,0,-4007,131,0
A322510,제이엘케이,20221128,3739,151,0,0,0,0,0,0,0,-4007,117,0
A322510,제이엘케이,20221201,-255,215,0,0,0,0,0,0,0,28,12,0
A322510,제이엘케이,20221130,-95,53,0,0,0,0,0,0,0,28,14,0
A322510,제이엘케이,20221202,-2628,2627,0,0,0,0,0,0,0,0,1,0
A322510,제이엘케이,20221205,199,-215,0,0,0,0,0,0,0,0,16,0
A322510,제이엘케이,20221207,2243,-2244,0,0,0,0,0,0,0,0,1,0
A322510,제이엘케이,20221206,984,-985,0,0,0,0,0,0,0,0,1,0
A322510,제이엘케이,20221209,581,-612,0,0,0,0,0,0,0,0,31,0
A322510,제이엘케이,20221208,750,-781,0,0,0,0,0,0,0,0,31,0
A322510,제이엘케이,20221213,-3741,1698,0,0,0,0,0,0,0,2054,-11,0
A322510,제이엘케이,20221212,-3113,1066,0,0,0,0,0,0,0,2058,-11,0
A322510,제이엘케이,20221215,-1366,1375,0,0,0,0,0,0,0,-9,0,0
A322510,제이엘케이,20221214,-1036,1036,0,0,0,0,0,0,0,0,0,0
A322510,제이엘케이,20221216,459,-187,0,0,0,0,0,0,0,-272,0,0
A322510,제이엘케이,20221219,444,-437,0,0,0,0,0,0,0,-8,1,0
A322510,제이엘케이,20221221,688,884,0,0,0,0,0,0,0,-1612,40,0
A322510,제이엘케이,20221220,232,-271,0,0,0,0,0,0,0,-1,40,0
A322510,제이엘케이,20221223,629,-810,2,2,0,0,0,0,0,-370,549,0
A322510,제이엘케이,20221222,-1305,1246,0,0,0,0,0,0,0,-1,60,0
A322510,제이엘케이,20221227,1010,-1067,-1,-1,0,0,0,0,0,-2,60,0
A322510,제이엘케이,20221226,463,-492,-1,-1,0,0,0,0,0,0,30,0
A322510,제이엘케이,20221229,3721,-787,0,0,0,0,0,0,0,-3000,66,0
A322510,제이엘케이,20221228,253,-10,0,0,0,0,0,0,0,-272,29,0
A322510,제이엘케이,20230102,534,-307,0,0,0,0,0,0,0,-227,0,0
A322510,제이엘케이,20230104,1737,-1729,0,0,0,0,0,0,0,-64,56,0
A322510,제이엘케이,20230103,1020,-1012,0,0,0,0,0,0,0,-64,56,0
