종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A009830,한화솔루션,20230410,-582507,270338,324733,-24082,56864,103332,1483,2475,90891,-8294,-4270,93770
A009830,한화솔루션,20230412,362544,-8040,-349089,-74312,-10833,-1540,1080,309,-220764,-7733,2318,-43029
A009830,한화솔루션,20230411,210648,-91906,-125567,-33653,14629,37472,220,-391,-140493,8180,-1355,-3351
A009830,한화솔루션,20230414,-46786,-140756,191839,73317,26025,32427,-855,-14011,113501,1700,-5997,-38565
A009830,한화솔루션,20230413,-365192,165478,207321,60812,30652,41856,0,-5000,85077,-1789,-5818,-6076
A009830,한화솔루션,20230418,-779298,124473,640311,-38543,59249,247827,-3682,-9972,339502,16342,-1828,45930
A009830,한화솔루션,20230417,-133973,65561,68186,-12796,15031,43094,-1284,-12000,51539,121,105,-15398
A009830,한화솔루션,20230420,185695,-206947,15936,-8299,-37651,6384,-3920,-9448,44499,5907,-591,24371
A009830,한화솔루션,20230419,61233,-144512,80600,3890,-18712,20315,-1848,326,40296,4181,-1502,36333
A009830,한화솔루션,20230421,-516583,228763,288345,92429,28044,33029,-325,-9734,118953,284,-809,25949
A009830,한화솔루션,20230424,159610,-346762,164651,44740,5984,29689,1327,584,24075,20259,2242,58252
A009830,한화솔루션,20230426,106246,18476,-139612,-138678,9793,23465,820,12972,-46887,14850,40,-1097
A009830,한화솔루션,20230425,-120753,15015,98815,-56420,-3302,46049,647,-1000,4679,7745,-822,108162
A009830,한화솔루션,20230428,2076845,-57915,-1994149,-254236,-174360,-855152,827,-13735,-282021,-27326,2545,-415472
A009830,한화솔루션,20230427,400737,294800,-682689,-196591,-67592,-226145,-710,-4191,-47278,-12703,-145,-140182
A009830,한화솔루션,20230502,592586,247383,-840142,-103558,-50905,-224681,-437,-924,-136959,-1553,1726,-322678
A009830,한화솔루션,20230504,537079,215120,-742481,-54476,-72173,-167575,-1925,3651,-298294,-9661,-57,-151689
A009830,한화솔루션,20230503,538130,126608,-652601,-30463,-78399,-176034,-2026,3511,-174967,-11600,-537,-194223
A009830,한화솔루션,20230508,21362,47672,-60807,33861,-2186,-19760,0,72,-80322,-9769,1542,7528
A009830,한화솔루션,20230510,159490,81035,-233052,-21195,-15492,-80072,112,-10135,-91922,-7546,73,-14348
A009830,한화솔루션,20230509,83280,57086,-134816,-1863,-3640,-61317,112,-11136,-33899,-4944,-606,-23073
A009830,한화솔루션,20230512,204089,-129787,-62976,-23359,-3337,18715,-364,-503,-9530,-12622,1296,-44598
A009830,한화솔루션,20230511,-186807,118555,78375,22564,5620,37282,0,201,33959,-9383,-740,-21251
A009830,한화솔루션,20230516,-286702,137229,135420,-21491,27600,123509,0,-181,-78891,13946,107,84874
