종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A099430,바이오플러스,20220721,144471,-172374,13530,6178,10664,3481,0,-6792,0,6109,8263,0
A099430,바이오플러스,20220726,-13766,-37758,31600,-20276,27440,48414,0,-1997,-21981,22089,-2167,0
A099430,바이오플러스,20220725,-46728,-24535,56082,4063,25986,48414,0,-399,-21981,14977,203,0
A099430,바이오플러스,20220728,196705,259284,-365167,-47668,-50052,-8268,-37780,-24774,-62867,-85476,-5346,-133758
A099430,바이오플러스,20220727,110790,-64381,-27680,1018,0,-17418,0,-799,0,-15884,-2845,-10481
A099430,바이오플러스,20220729,1796756,-172018,-48066,-2209,-5326,-17754,0,-46152,44502,-1577419,747,-21126
A099430,바이오플러스,20220801,77896,-49728,-33709,0,0,-33709,0,0,0,651,4891,0
A099430,바이오플러스,20220803,269143,-128934,-144635,-15320,-5658,-122909,7,-399,0,11920,-7492,-355
A099430,바이오플러스,20220802,79750,-41621,-18905,2797,0,-21310,7,-399,0,-9933,-9290,0
A099430,바이오플러스,20220805,-294503,339858,86007,26394,0,8160,0,-23175,0,-116963,-14397,74630
A099430,바이오플러스,20220804,34545,95138,-16108,2510,0,-15420,0,-3196,0,-99297,-14277,0
A099430,바이오플러스,20220809,446727,-427576,37229,-26772,0,107648,0,-43646,0,-54728,-1654,0
A099430,바이오플러스,20220808,232644,-244756,13130,-20271,0,76249,0,-42847,0,1566,-2586,0
A099430,바이오플러스,20220811,143484,-103345,-47395,-1862,0,-54490,0,0,0,17757,-10502,8959
A099430,바이오플러스,20220810,59223,-48402,-16626,-1862,0,-14532,0,0,0,20223,-14417,-231
A099430,바이오플러스,20220812,4995,-13597,0,0,0,0,0,0,0,9111,-507,0
A099430,바이오플러스,20220817,-179795,96428,84736,48745,0,74206,0,39958,0,91,-1463,-78174
A099430,바이오플러스,20220816,7472,2797,-17554,9638,0,-6198,0,0,0,8647,-1363,-20994
