,단어,빈도
16724,포순,1
16725,재천,1
16726,안경진,1
16727,핵탄두,1
16728,mg,1
16729,230만,1
16730,회당,1
16731,750900,1
16732,회부,1
16733,갈피,1
16734,아이러니,1
16735,질심,1
16736,원론,1
16737,트집,1
16738,결례,1
16739,경색,1
16740,4350원,1
16741,813,1
16742,806,1
16743,파라다이스,1
16744,스프,1
16745,1311,1
16746,795,1
16747,684,1
16748,판호,1
16749,1025,1
16750,데브,1
16751,시스터즈,1
16752,대만해협,1
16753,원빈,1
16754,참견,1
16755,무례,1
16756,싱하,1
16757,초치,1
16758,불장난,1
16759,뒷걸음질,1
16760,86881,1
16761,1409,1
16762,254902,1
16763,88370,1
16764,812억,1
16765,1324원,1
16766,975,1
16767,16299달러,1
16768,시드,1
16769,722,1
16770,비안,1
16771,367,1
16772,255609,1
16773,88821,1
16774,88427,1
16775,샌프,1
16776,란스,1
16777,시코,1
16778,피어스,1
16779,2086억,1
16780,Team,1
16781,1016일,1
16782,거미줄,1
16783,픽셀,1
16784,듯,1
16785,시애틀,1
16786,티웨이,1
16787,132280원,1
16788,무역적자,1
16789,5050억,1
16790,3500억,1
16791,독과점,1
16792,70조,1
16793,생리,1
16794,김상철,1
16795,Risk,1
16796,대북,1
16797,8716억,1
16798,333,1
16799,56311,1
16800,758억,1
16801,1944,1
16802,1103,1
16803,1016,1
16804,831,1
16805,780,1
16806,756,1
16807,614,1
16808,83,1
16809,469,1
16810,446,1
16811,2625,1
16812,2408,1
16813,2335,1
16814,1651,1
16815,1478,1
16816,942,1
16817,889,1
16818,873,1
16819,693,1
16820,유화,1
16821,562,1
16822,449,1
16823,8194,1
16824,7196,1
16825,4904,1
16826,4784,1
16827,2048,1
16828,1085,1
16829,1000,1
16830,874,1
16831,810,1
16832,801,1
16833,700,1
16834,4318,1
16835,1859,1
16836,1609,1
16837,1242,1
16838,1233,1
16839,1102,1
16840,1081,1
16841,1056,1
16842,1005,1
16843,879,1
16844,852,1
16845,255206,1
16846,864억,1
16847,88566,1
16848,2424억,1
16849,5415억,1
16850,549,1
16851,5841,1
16852,557,1
16853,3769,1
16854,404,1
16855,테네시주,1
16856,눈높이,1
16857,1284,1
16858,256224,1
16859,1071억,1
16860,754억,1
16861,90360,1
16862,1240억,1
16863,13295원,1
16864,258,1
16865,6840억,1
16866,1333,1
16867,256175,1
16868,566억,1
16869,7962,1
16870,035,1
16871,415452,1
16872,90502,1
16873,460,1
16874,201313,1
16875,182385,1
16876,1038,1
16877,320조,1
16878,388조,1
16879,68조,1
16880,151,1
16881,4199,1
16882,3364,1
16883,2826,1
16884,13000,1
16885,467060,1
16886,717045,1
16887,5352,1
16888,04426,1
16889,00408,1
16890,98178,1
16891,1036,1
16892,529,1
16893,케이엠,1
16894,2113,1
16895,웨이브,1
16896,779,1
16897,안랩,1
16898,오동환,1
16899,하반기,1
16900,태연,1
16901,람,1
16902,정지혜,1
16903,이브이,1
16904,합금,1
16905,송유관,1
16906,980원,1
16907,융착,1
16908,585,1
16909,이뤄,1
16910,금감,1
16911,겸임,1
16912,통폐합,1
16913,신제윤,1
16914,최수현,1
16915,키코,1
16916,KIKO,1
16917,멱살,1
16918,애매,1
16919,모호,1
16920,용퇴,1
16921,존경,1
16922,사퇴,1
16923,공매도,1
16924,실세,1
16925,그늘,1
16926,코멘트,1
16927,늘공,1
16928,측간,1
16929,포스코건설,1
16930,전문대,1
16931,교육감,1
16932,도성훈,1
16933,박명순,1
16934,경인여대,1
16935,태범,1
16936,인하공전,1
16937,이상호,1
16938,남인,1
16939,노점,1
16940,원데이,1
16941,Tiz,1
16942,재지,1
16943,Jazzy,1
16944,life,1
16945,띠,1
16946,보더,1
16947,질감,1
16948,228,1
16949,7757억,1
16950,477억,1
16951,557,1
16952,784,1
16953,710,1
16954,1750,1
16955,출연자,1
16956,newskbscokr,1
16957,vod,1
16958,program,1
16959,do,1
16960,bcd,1
16961,ref,1
16962,pMenu,1
16963,애증,1
16964,앓이,1
16965,병명,1
16966,갑상선,1
16967,병증,1
16968,700조,1
16969,260조,1
16970,600조,1
16971,아르,1
16972,제넥스,1
16973,1270억,1
16974,9092,1
16975,6805억,1
16976,1296,1
16977,812,1
16978,1295,1
16979,1371,1
16980,1298,1
16981,948억,1
16982,546억,1
16983,동호,1
16984,20212022년,1
16985,거절,1
16986,건전성,1
16987,256846,1
16988,258211,1
16989,029,1
16990,불러드,1
16991,세인트루이스,1
16992,래피얼,1
16993,90759,1
16994,1636억,1
16995,295억,1
16996,57508,1
16997,2746,1
16998,1595,1
16999,1289,1
17000,1096,1
17001,875,1
17002,818,1
17003,742,1
17004,738,1
17005,610,1
17006,604,1
17007,5277,1
17008,2119,1
17009,1299,1
17010,1250,1
17011,919,1
17012,706,1
17013,626,1
17014,617,1
17015,6926,1
17016,3332,1
17017,1269,1
17018,1119,1
17019,1101,1
17020,920,1
17021,910,1
17022,868,1
17023,856,1
17024,814,1
17025,88,1
17026,645,1
17027,11708,1
17028,5864,1
17029,3916,1
17030,3084,1
17031,1958,1
17032,1909,1
17033,1907,1
17034,1445,1
17035,1227,1
17036,1175,1
17037,1093,1
17038,1017,1
17039,781,1
17040,1069억,1
17041,2043조,1
17042,127조,1
17043,532,1
17044,532원,1
17045,536,1
17046,405,1
17047,328,1
17048,3292,1
17049,저비용항공사,1
17050,LCC,1
17051,4936억,1
17052,543,1
17053,334,1
17054,294,1
17055,특이점,1
17056,독차지,1
17057,6895,1
17058,134조,1
17059,적체,1
17060,647,1
17061,428,1
17062,349,1
17063,35,1
17064,89,1
17065,402,1
17066,376억,1
17067,91100,1
17068,1726억,1
17069,2558,1
17070,3640억,1
17071,3912억,1
17072,1456억,1
17073,9045억,1
17074,6239억,1
17075,2745억,1
17076,8608억,1
17077,4340억,1
17078,178,1
17079,3612억,1
17080,5569억,1
17081,코스모신소재,1
17082,81,1
17083,159,1
17084,96,1
17085,113,1
17086,105,1
17087,9779억,1
17088,2039억,1
17089,125,1
17090,94,1
17091,115,1
17092,92,1
17093,104,1
17094,판세,1
17095,저력,1
17096,쓴맛,1
17097,2401억,1
17098,5471억,1
17099,3409,1
17100,1645,1
17101,일조,1
17102,충청권,1
17103,주소지,1
17104,331조,1
17105,104조,1
17106,309,1
17107,3672,1
17108,341,1
17109,1646,1
17110,649,1
17111,91330,1
17112,1226억,1
17113,557,1
17114,468억,1
17115,90968,1
17116,397663,1
17117,215341,1
17118,179,1
17119,257288,1
17120,317억,1
17121,90861,1
17122,454,1
17123,257493,1
17124,616,1
17125,91004,1
17126,766억,1
17127,보드룸,1
17128,레시,1
17129,지크프리트,1
17130,3648억,1
17131,3413억,1
17132,3165,1
17133,3210원,1
17134,13186원,1
17135,토니모리,1
17136,729,1
17137,492,1
17138,1318억,1
17139,2651억,1
17140,420,1
17141,여왕,1
17142,초여름,1
17143,면목,1
17144,원년,1
17145,처용,1
17146,19621966년,1
17147,상징물,1
17148,고적대,1
17149,공해,1
17150,둔치,1
17151,짜리,1
17152,지폐,1
17153,번성,1
17154,27회,1
17155,불꽃놀이,1
17156,열기구,1
17157,하이라이트,1
17158,90분,1
17159,행선,1
17160,유람선,1
17161,경선,1
17162,운항,1
17163,짝꿍,1
17164,워싱턴포스트,1
17165,학술지,1
17166,왕립,1
17167,박테리아,1
17168,함유,1
17169,토기,1
17170,온양읍,1
17171,1958년,1
17172,집성촌,1
17173,외고산,1
17174,청량,1
17175,서생,1
17176,웅촌,1
17177,도예,1
17178,57109,1
17179,58223,1
17180,55719,1
17181,3888억,1
17182,3088,1
17183,2281,1
17184,1988,1
17185,933,1
17186,581,1
17187,560,1
17188,470,1
17189,452,1
17190,신소재,1
17191,337,1
17192,316,1
17193,0107,1
17194,5100,1
17195,4761,1
17196,2924,1
17197,2715,1
17198,2611,1
17199,2462,1
17200,2366,1
17201,2156,1
17202,2086,1
17203,2084,1
17204,1916,1
17205,1866,1
17206,1836,1
17207,1658,1
17208,24529,1
17209,4193,1
17210,2763,1
17211,2376,1
17212,2203,1
17213,2029,1
17214,2012,1
17215,1840,1
17216,1628,1
17217,1480,1
17218,1247,1
17219,1109억,1
17220,1038,1
17221,18480,1
17222,4336,1
17223,2340,1
17224,1172,1
17225,1068,1
17226,918,1
17227,917,1
17228,779,1
17229,696,1
17230,598,1
17231,2439억,1
17232,1324억,1
17233,1073억,1
17234,1656,1
17235,고려제강,1
17236,동국,1
17237,2515,1
17238,1432,1
17239,코윈,1
17240,1368,1
17241,913,1
17242,올핸,1
17243,699,1
17244,256870,1
17245,5553억,1
17246,4400억,1
17247,1611억,1
17248,90808,1
17249,3032억,1
17250,1678억,1
17251,1137억,1
17252,우주인,1
17253,가가린,1
17254,비행사,1
17255,이소연,1
17256,우주비행사,1
17257,벨리,1
17258,회상,1
17259,환불,1
17260,레시피,1
17261,블랩스,1
17262,스벤,1
17263,처스,1
17264,631,1
17265,256918,1
17266,4532억,1
17267,4449억,1
17268,90958,1
17269,1206억,1
17270,704,1
17271,256887,1
17272,2781억,1
17273,1588억,1
17274,90708,1
17275,1659억,1
17276,1166억,1
17277,13185,1
17278,497,1
17279,257094,1
17280,2808억,1
17281,2270억,1
17282,276,1
17283,90674,1
17284,462,1
17285,257129,1
17286,2641억,1
17287,2125억,1
17288,90686,1
17289,10071,1
17290,1368,1
17291,415132,1
17292,3426,1
17293,141,1
17294,257450,1
17295,1725억,1
17296,130,1
17297,90820,1
17298,638억,1
17299,쿼리,1
17300,1052조,1
17301,851조,1
17302,211,1
17303,2003조,1
17304,112조,1
17305,216,1
17306,공황,1
17307,준경,1
17308,947,1
17309,942,1
17310,974,1
17311,948,1
17312,996,1
17313,944,1
17314,839,1
17315,717,1
17316,251,1
17317,509,1
17318,624,1
17319,2110억,1
17320,7698억,1
17321,169,1
17322,강원랜드,1
17323,관광업,1
17324,포춘,1
17325,SI,1
17326,질색,1
17327,이탈리아인,1
17328,금기,1
17329,신성,1
17330,청량감,1
17331,보컬리스트,1
17332,SCC,1
17333,평단,1
17334,연예,1
17335,세련,1
17336,정돈,1
17337,김건영,1
17338,김대호,1
17339,진우,1
17340,절제,1
17341,음표,1
17342,박자,1
17343,음정,1
17344,기교,1
17345,건반,1
17346,스타카토,1
17347,색소포니스트,1
17348,여백,1
17349,3698억,1
17350,3850억,1
17351,퓨쳐,1
17352,1182,1
17353,9095,1
17354,2462억,1
17355,13111원,1
17356,3853억,1
17357,90950,1
17358,요동,1
17359,백광,1
17360,폰,1
17361,스타벅스,1
17362,기프티콘,1
17363,버넌스,1
17364,39,1
17365,256759,1
17366,4601억,1
17367,1767억,1
17368,21,1
17369,90594,1
17370,3320억,1
17371,1287억,1
17372,김민지,1
17373,동삼성,1
17374,wwwmintitcokr,1
17375,samsungcampaign,1
17376,256779,1
17377,4395억,1
17378,89983,1
17379,2988억,1
17380,1606억,1
17381,256888,1
17382,1820억,1
17383,3756억,1
17384,1686억,1
17385,월런,1
17386,818,1
17387,89998,1
17388,826억,1
17389,100원,1
17390,200,1
17391,256940,1
17392,1032억,1
17393,판가름,1
17394,354,1
17395,90030,1
17396,903억,1
17397,434,1
17398,256715,1
17399,2924억,1
17400,1562억,1
17401,962억,1
17402,텐츠,1
17403,256683,1
17404,1017억,1
17405,90195,1
17406,아스트로,1
17407,박채연,1
17408,이효정,1
17409,악곡,1
17410,김명선,1
17411,완,1
17412,꾼,1
17413,293,1
17414,악성,1
17415,에텐,1
17416,Joerg,1
17417,Kucher,1
17418,Partners,1
17419,헤르,1
17420,지몬,1
17421,Hermann,1
17422,남아공,1
17423,생명력,1
17424,MA,1
17425,Price,1
17426,Market,1
17427,Assess,1
17428,cLCM,1
17429,Life,1
17430,cycle,1
17431,Mgmt,1
17432,RGM,1
17433,Revenue,1
17434,Growth,1
17435,Management,1
17436,숙명,1
17437,Cost,1
17438,plus,1
17439,8108,1
17440,엿새,1
17441,8406억,1
17442,4296억,1
17443,2231억,1
17444,9634억,1
17445,2355억,1
17446,2308억,1
17447,1808억,1
17448,1453억,1
17449,1247억,1
17450,946억,1
17451,콜마,1
17452,438억,1
17453,4923억,1
17454,13824,1
17455,12375,1
17456,11230,1
17457,822억,1
17458,686억,1
17459,9496억,1
17460,617억,1
17461,199억,1
17462,불뿜,1
17463,뒤,1
17464,HSBC,1
17465,미즈,1
17466,행정부,1
17467,탐지,1
17468,윤용,1
17469,472,1
17470,357,1
17471,7630억,1
17472,768,1
17473,6755억,1
17474,297,1
17475,6405억,1
17476,1183,1
17477,422,1
17478,760,1
17479,725,1
17480,502,1
17481,399,1
17482,335,1
17483,곱절,1
17484,3175억,1
17485,362조,1
17486,324조,1
17487,114조,1
17488,120조,1
17489,493,1
17490,6080,1
17491,515,1
17492,4974억,1
17493,458,1
17494,363,1
17495,327,1
17496,251조,1
17497,307,1
17498,수표,1
17499,당좌예금,1
17500,현금화,1
17501,1779,1
17502,정기예금,1
17503,정기적금,1
17504,증서,1
17505,3660억,1
17506,5167,1
17507,3498,1
17508,3416,1
17509,594,1
17510,65조,1
17511,박찬욱,1
17512,박해일,1
17513,4670억,1
17514,종영,1
17515,진양,1
17516,글로리,1
17517,증익,1
17518,프리뷰,1
17519,신주인수권,1
17520,부메랑,1
17521,상환,1
17522,청구권,1
17523,원리금,1
17524,유량,1
17525,노진,1
17526,563,1
17527,347,1
17528,923,1
17529,옥스,1
17530,템즈,1
17531,연락,1
17532,안재현,1
17533,타비,1
17534,파운,1
17535,리소스,1
17536,키메라,1
17537,AAV,1
17538,노부,1
17539,Exit,1
17540,긍적,1
17541,이스터,1
17542,내용증명,1
17543,매경이코노미,1
17544,19년,1
17545,발상,1
17546,좌석,1
17547,장탈,1
17548,기단,1
17549,피처폰,1
17550,손맛,1
17551,특기,1
17552,적중,1
17553,위지윅,1
17554,에러,1
17555,신병,1
17556,상고,1
17557,은행원,1
17558,사회생활,1
17559,니켈,1
17560,관장,1
17561,홈플러스,1
17562,385,1
17563,794,1
17564,초코파이,1
17565,고래밥,1
17566,베스트셀러,1
17567,한몫,1
17568,유영상,1
17569,허일,1
17570,섭,1
17571,중용,1
17572,체질,1
17573,신망,1
17574,루나,1
17575,김청,1
17576,계약서,1
17577,송금,1
17578,은닉,1
17579,쌍방,1
17580,법적,1
17581,수임,1
17582,터지수,1
17583,액면가,1
17584,착시,1
17585,256053,1
17586,258174,1
17587,2407억,1
17588,115원,1
17589,보름,1
17590,강재,1
17591,56053,1
17592,2614억,1
17593,3950,1
17594,3475,1
17595,2373,1
17596,2008,1
17597,1863,1
17598,1360,1
17599,1277,1
17600,1206,1
17601,1133,1
17602,1061,1
17603,972,1
17604,844,1
17605,782,1
17606,2092,1
17607,2062,1
17608,1531,1
17609,867,1
17610,771,1
17611,757,1
17612,725,1
17613,381,1
17614,8513,1
17615,2843,1
17616,2487,1
17617,2477,1
17618,2424,1
17619,1960,1
17620,1646,1
17621,1515,1
17622,1409,1
17623,1298,1
17624,10953,1
17625,9431억,1
17626,4689,1
17627,3321,1
17628,2742,1
17629,1594,1
17630,996,1
17631,862,1
17632,647,1
17633,642,1
17634,631,1
17635,532,1
17636,2408억,1
17637,4112억,1
17638,831,1
17639,90258,1
17640,20182022년,1
17641,인턴십,1
17642,펜실베이니아주,1
17643,74,1
17644,ARWU,1
17645,환담,1
17646,후버댐,1
17647,파나마운하,1
17648,풍경,1
17649,쌍둥이,1
17650,유성,1
17651,산불,1
17652,22년,1
17653,6938,1
17654,256635,1
17655,836,1
17656,90261,1
17657,Southern,1
17658,Healthcare,1
17659,Hub,1
17660,858,1
17661,257024,1
17662,38319,1
17663,181만,1
17664,1079,1
17665,90504,1
17666,620,1
17667,992,1
17668,257158,1
17669,1021,1
17670,90446,1
17671,대폭,1
17672,38384,1
17673,03034,1
17674,16627,1
17675,불까,1
17676,1202,1
17677,348,1
17678,웁,1
17679,가치주,1
17680,해답,1
17681,이서,1
17682,교무,1
17683,이응,1
17684,김택수,1
17685,안영,1
17686,도체,1
17687,사무국,1
17688,이주호,1
17689,항해,1
17690,선폭,1
17691,높일,1
17692,샘플,1
17693,핀셋,1
17694,다기,1
17695,능,1
17696,신호처리,1
17697,4918억,1
17698,이정연,1
17699,56166,1
17700,3463억,1
17701,7288,1
17702,3120,1
17703,2652,1
17704,2504,1
17705,2071,1
17706,1965,1
17707,1815,1
17708,1691,1
17709,1352,1
17710,1248,1
17711,1165,1
17712,1083,1
17713,91008,1
17714,949,1
17715,1703,1
17716,944,1
17717,630,1
17718,465,1
17719,4236,1
17720,401,1
17721,397,1
17722,358,1
17723,344,1
17724,339,1
17725,292,1
17726,2494,1
17727,2472,1
17728,1574,1
17729,1323,1
17730,1312,1
17731,1177,1
17732,923,1
17733,858,1
17734,714,1
17735,711,1
17736,640,1
17737,19007,1
17738,6181,1
17739,3826,1
17740,2036,1
17741,1654,1
17742,1173,1
17743,1040,1
17744,834,1
17745,4871억,1
17746,얘,1
17747,1034,1
17748,855,1
17749,1651억,1
17750,3454억,1
17751,4870억,1
17752,1642억,1
17753,4861억,1
17754,4860억,1
17755,3452억,1
17756,619억,1
17757,234,1
17758,255298,1
17759,지탱,1
17760,735,1
17761,2531,1
17762,148,1
17763,397,1
17764,89459,1
17765,893,1
17766,털,1
17767,준발,1
17768,437,1
17769,254627,1
17770,348억,1
17771,1362,1
17772,253702,1
17773,87814,1
17774,1003,1
17775,254061,1
17776,324,1
17777,88738,1
17778,672,1
17779,총학생회,1
17780,경실련,1
17781,유인도,1
17782,273,1
17783,응급의학,1
17784,보편,1
17785,김교흥,1
17786,각계,1
17787,각층,1
17788,합심,1
17789,미개발,1
17790,사비,1
17791,300500,1
17792,스파크,1
17793,경관,1
17794,체득,1
17795,요구사항,1
17796,교량,1
17797,유수지,1
17798,준설,1
17799,수문,1
17800,친수,1
17801,뗐다,1
17802,쓰일,1
17803,줄일,1
17804,나갈,1
17805,원매,1
17806,이해도,1
17807,블라인드,1
17808,식도염,1
17809,9070억,1
17810,7750억,1
17811,69,1
17812,411억,1
17813,3681,1
17814,6852,1
17815,1799억,1
17816,1518억,1
17817,1620억,1
17818,2143억,1
17819,916억,1
17820,1433억,1
17821,64만,1
17822,김현수,1
17823,FOMO,1
17824,35원,1
17825,552,1
17826,가운데,1
17827,55064,1
17828,54636,1
17829,56137,1
17830,1467억,1
17831,4109,1
17832,2446,1
17833,2430,1
17834,2317,1
17835,1704,1
17836,1556,1
17837,1494,1
17838,1369,1
17839,ELECTRIC,1
17840,718,1
17841,673,1
17842,10109,1
17843,3078,1
17844,1898,1
17845,1778,1
17846,1549,1
17847,1537,1
17848,1140,1
17849,1114,1
17850,969,1
17851,937,1
17852,22766,1
17853,7688,1
17854,3264,1
17855,3181,1
17856,2834,1
17857,1992,1
17858,1931,1
17859,1883,1
17860,1442,1
17861,1376,1
17862,27077,1
17863,7939,1
17864,5897,1
17865,3108,1
17866,2432,1
17867,2172,1
17868,1793,1
17869,1380,1
17870,1379,1
17871,1341,1
17872,1246,1
17873,2284,1
17874,윌,1
17875,링스,1
17876,2095,1
17877,1422,1
17878,웰바이오텍,1
17879,882,1
17880,695,1
17881,대창,1
17882,단조,1
17883,1292,1
17884,진성,1
17885,이씨,1
17886,926,1
17887,865,1
17888,ETH,1
17889,Zurich,1
17890,653,1
17891,255439,1
17892,580,1
17893,063,1
17894,89821,1
17895,턱끝,1
17896,1952억,1
17897,1271,1
17898,790,1
17899,성장해,1
17900,Markets,1
17901,1067,1
17902,255853,1
17903,944억,1
17904,605,1
17905,89829,1
17906,611,1
17907,283,1
17908,9827,1
17909,410894,1
17910,5248,1
17911,독창,1
17912,진도,1
17913,809,1
17914,255595,1
17915,923억,1
17916,096,1
17917,89798,1
17918,Reduce,1
17919,13225원,1
17920,다이차산쿄,1
17921,350만,1
17922,계약금,1
17923,191,1
17924,6400만,1
17925,8800만,1
17926,1900만,1
17927,7100만,1
17928,212,1
17929,6900만,1
17930,1301,1
17931,8900만,1
17932,776,1
17933,9000만,1
17934,1555,1
17935,7300만,1
17936,931,1
17937,9600만,1
17938,2797,1
17939,6800만,1
17940,1739,1
17941,2264,1
17942,19184,1
17943,17607,1
17944,104,1
17945,3835억,1
17946,1852억,1
17947,9341,1
17948,4998,1
17949,유통업체,1
17950,673억,1
17951,551억,1
17952,1695,1
17953,울주,1
17954,이라디,1
17955,Paloma,1
17956,로드리게스,1
17957,Cumparsita,1
17958,Libertango,1
17959,Yo,1
17960,soy,1
17961,Maria,1
17962,Esqualo,1
17963,상어,1
17964,볼레로,1
17965,Besame,1
17966,Mucho,1
17967,무초,1
17968,채울,1
17969,라이프치히,1
17970,다자,1
17971,녀,1
17972,2050,1
17973,메무초,1
17974,아디오스,1
17975,노니노,1
17976,리베르탱고,1
17977,군민,1
17978,wwwucforkr,1
17979,3578,1
17980,254786,1
17981,1893억,1
17982,2952억,1
17983,4943억,1
17984,1317원,1
17985,13222원,1
17986,1116,1
17987,이정욱,1
17988,자막,1
17989,1763,1
17990,953,1
17991,9679억,1
17992,7986억,1
17993,8173억,1
17994,3515,1
17995,4755,1
17996,6792,1
17997,3517,1
17998,254725,1
17999,4944억,1
18000,2951억,1
18001,1896억,1
18002,747,1
18003,494,1
18004,1023억,1
18005,13,1
18006,281,1
18007,919억,1
18008,252377,1
18009,322,1
18010,88456,1
18011,542,1
18012,89320,1
18013,2533억,1
18014,1832억,1
18015,10123,1
18016,409,1
18017,410911,1
18018,360,1
18019,13200원,1
18020,버팀목,1
18021,수지,1
18022,298,1
18023,423,1
18024,벤츠,1
18025,684만,1
18026,35조,1
18027,2300억,1
18028,르노,1
18029,미쓰비시,1
18030,태봉,1
18031,웃돌,1
18032,1556,1
18033,252712,1
18034,391,1
18035,89169,1
18036,1176억,1
18037,1519억,1
18038,포화,1
18039,7467억,1
18040,51208,1
18041,50805,1
18042,선물지수,1
18043,회의론,1
18044,,1
18045,,1
18046,1656억,1
18047,1870조,1
18048,4339억,1
18049,571조,1
18050,692조,1
18051,2318조,1
18052,OSTP,1
18053,어폐,1
18054,변종,1
18055,KOSPI,1
18056,경인일보,1
18057,187만,1
18058,정산,1
18059,김유진,1
18060,879만,1
18061,서진석,1
18062,650만,1
18063,251999,1
18064,5518억,1
18065,지름,1
18066,노려,1
18067,코스콤,1
18068,886,1
18069,1807,1
18070,1171,1
18071,김도형,1
18072,13197원,1
18073,2920,1
18074,844,1
18075,6796,1
18076,11124,1
18077,2257,1
18078,가율,1
18079,알콜,1
18080,어고니스트,1
18081,3481,1
