,keyword,sum
10908,쫓아,1
10909,7760억원,1
10910,짓겠다는,1
10911,모으고,1
10912,알려졌다고,1
10913,낙점,1
10914,34조,1
10915,132026년,1
10916,495억원,1
10917,990억원,1
10918,1485억원,1
10919,3820억원,1
10920,4750만달러,1
10921,네덜란드,1
10922,시나,1
10923,픽스,1
10924,14회,1
10925,최우수,1
10926,맡았다,1
10927,2008억원,1
10928,1478억원,1
10929,제주항공,1
10930,에어부산,1
10931,어수선한,1
10932,탑머티,1
10933,로보틱스,1
10934,ELB,1
10935,신주인수권,1
10936,BW,1
10937,이끌다가,1
10938,왔었다,1
10939,소집,1
10940,빠지면서,1
10941,앞두게,1
10942,차기,1
10943,미정,1
10944,메리어트,1
10945,연대,1
10946,발대식,1
10947,2020924,1
10948,물러날,1
10949,내려놓은,1
10950,희재,1
10951,출퇴근,1
10952,휴게,1
10953,넘으면,1
10954,커질듯,1
10955,Way,1
10956,밥,1
10957,거르,1
10958,9303만원,1
10959,24분,1
10960,039,1
10961,하진,1
10962,담즙,1
10963,소양증,1
10964,리브,1
10965,말리,1
10966,대성,1
10967,537억,1
10968,5296만원,1
10969,도시가스,1
10970,척,1
10971,78억원,1
10972,이진원,1
10973,맡기며,1
10974,9374억,1
10975,2741억,1
10976,6883억,1
10977,불가한,1
10978,크고,1
10979,굳히고,1
10980,3066억원,1
10981,2741억원,1
10982,132조원,1
10983,맹,1
10984,치솟는,1
10985,됐다수주,1
10986,이월,1
10987,일감,1
10988,1804만,1
10989,4020만,1
10990,잠,1
10991,받는다며,1
10992,까다롭기로,1
10993,소문난,1
10994,간격,1
10995,좁힌다는,1
10996,5680원,1
10997,62억,1
10998,2300만,1
10999,프랑,1
11000,앞섰다는,1
11001,신광수,1
11002,가톨릭대,1
11003,의료경영,1
11004,캐털런트,1
11005,돋보여세계,1
11006,섭다,1
11007,5375억원,1
11008,진격,1
11009,1989년,1
11010,야마,1
11011,노우,1
11012,치현,1
11013,텔라스,1
11014,20042009년,1
11015,20102018년,1
11016,30년,1
11017,정통,1
11018,자존,1
11019,포섭,1
11020,장악,1
11021,따내는,1
11022,포진,1
11023,인맥,1
11024,성공했다면서,1
11025,높이겠다며,1
11026,Sdual,1
11027,산하에,1
11028,외적인,1
11029,프런티어,1
11030,수상했고,1
11031,몰린다,1
11032,한결같이,1
11033,명감,1
11034,가져야,1
11035,지론,1
11036,one,1
11037,높여야,1
11038,역설,1
11039,오며,1
11040,매진,1
11041,노선,1
11042,운행,1
11043,직계,1
11044,항목를,1
11045,식이,1
11046,어린이집,1
11047,원아,1
11048,수용,1
11049,육아,1
11050,단절,1
11051,Eli,1
11052,Lilly,1
11053,Kinsale,1
11054,3278억원,1
11055,밝혔다이는,1
11056,2814,1
11057,2156억원,1
11058,1121억원,1
11059,700만,1
11060,332억,1
11061,따내며,1
11062,723억,1
11063,들어가면,1
11064,쳐진다,1
11065,맺기,1
11066,차곡차곡,1
11067,4723억원,1
11068,1279억원,1
11069,이루면서,1
11070,8805억원,1
11071,2488억원,1
11072,지녔단,1
11073,트레,1
11074,사만,1
11075,폭넓은,1
11076,했단,1
11077,성공했다고,1
11078,늘려나,1
11079,늘리겠단,1
11080,500만원,1
11081,34억,1
11082,6200만원,1
11083,8900만원,1
11084,추석,1
11085,200만원,1
11086,4700만원,1
11087,3700만원,1
11088,71억,1
11089,9600만원,1
11090,7억,1
11091,9000만원,1
11092,51억원,1
11093,정산,1
11094,페이,1
11095,377300,1
11096,066570,1
11097,003670,1
11098,009150,1
11099,017670,1
11100,010120,1
11101,005387,1
11102,로템,1
11103,064350,1
11104,105560,1
11105,323410,1
11106,000150,1
11107,012450,1
11108,005830,1
11109,넷마블,1
11110,251270,1
11111,032830,1
11112,030200,1
11113,JB,1
11114,175330,1
11115,코스모,1
11116,005420,1
11117,000720,1
11118,006220,1
11119,집토끼,1
11120,안간힘,1
11121,나타나면서,1
11122,됐다두,1
11123,사들여,1
11124,698,1
11125,않는다,1
11126,488,1
11127,1300만원,1
11128,양성은,1
11129,기다리,1
11130,가열,1
11131,맞서고,1
11132,고소,1
11133,CampusExpansion,1
11134,명맥,1
11135,김상수,1
11136,Campus,1
11137,나서수주,1
11138,알려있다,1
11139,계획성,1
11140,크에,1
11141,디캣위크,1
11142,크에서,1
11143,해있다,1
11144,597,1
11145,4532,1
11146,MSATManufacturing,1
11147,Technology,1
11148,갖춰야만,1
11149,내세우고,1
11150,515,1
11151,이상윤,1
11152,주도하며,1
11153,인물,1
11154,화하려는,1
11155,것존,1
11156,ChemicalAssociated,1
11157,뉴저지주,1
11158,50억달러,1
11159,한창,1
11160,짓는데,1
11161,7400억원,1
11162,8500억,1
11163,미친,1
11164,1870원,1
11165,이어가겠다고,1
11166,출하겠다고,1
11167,쏟겠다면서,1
11168,달리겠다고,1
11169,관료,1
11170,것약,1
11171,걸리지,1
11172,별탈,1
11173,관대했다,1
11174,자리는,1
11175,원한,1
11176,Tier,1
11177,이끌겠다는,1
11178,정진서,1
11179,축의,1
11180,달리겠다며,1
11181,높이겠다고,1
11182,나가겠다며,1
11183,달릴,1
11184,총가,1
11185,속결,1
11186,기재부,1
11187,깨며,1
11188,성장했으며,1
11189,끝날,1
11190,징,1
11191,경제성장률,1
11192,판편,1
11193,휘해,1
11194,내겠다,1
11195,했다지,1
11196,금도,1
11197,만족하지,1
11198,벌리기,1
11199,어나,1
11200,지어지는,1
11201,기반시설,1
11202,들어가고,1
11203,올라온,1
11204,工期,1
11205,신속히,1
11206,antibody,1
11207,drug,1
11208,conjugate,1
11209,독,1
11210,꾸려,1
11211,않으면서,1
11212,좋겠다는,1
11213,Utility,1
11214,백주,1
11215,한산,1
11216,찾아주,1
11217,공연장,1
11218,했었는데,1
11219,심장,1
11220,까다로웠다,1
11221,스티커,1
11222,붙였고,1
11223,노트북,1
11224,일련번호,1
11225,허락,1
11226,머리,1
11227,앓았다,1
11228,강경,1
11229,삼엄한,1
11230,경비,1
11231,도착,1
11232,한산했다,1
11233,채우고,1
11234,소액,1
11235,2110,1
11236,대다수였던,1
11237,했다오전,1
11238,포문,1
11239,하겠다라며,1
11240,올라왔다,1
11241,적었던,1
11242,별다른,1
11243,폐회,1
11244,다현,1
11245,만족한다고,1
11246,했다이사,1
11247,해달라고,1
11248,129억원,1
11249,된다라고,1
11250,김대,1
11251,물러나면서,1
11252,化,1
11253,그냥,1
11254,다르다며,1
11255,적게,1
11256,화하게,1
11257,짓는다는,1
11258,약주,1
11259,336,1
11260,091990,1
11261,662,1
11262,483,1
11263,326030,1
11264,068760,1
11265,2027,1
11266,저조했다,1
11267,KRW,1
11268,불과해,1
11269,나빴다,1
11270,환기,1
11271,지폈다는,1
11272,띠,1
11273,141080,1
11274,298380,1
11275,1062,1
11276,196170,1
11277,원형,1
11278,circleminynacokr,1
11279,넓다,1
11280,들어서며,1
11281,154만,1
11282,있었다라고,1
11283,4898억,1
11284,확실히,1
11285,본지,1
11286,세워진다,1
11287,안이,1
11288,Lonza,1
11289,신기전,1
11290,Wuxi,1
11291,Biologics,1
11292,확고하게,1
11293,만든다고,1
11294,606,1
11295,238963,1
11296,서비스업,1
11297,600원,1
11298,098,1
11299,700원,1
11300,79478,1
11301,140억원,1
11302,143억원,1
11303,163억원,1
11304,소프트웨어,1
11305,하드웨어,1
11306,담배,1
11307,19만,1
11308,4500원,1
11309,에스엠,1
11310,2700원,1
11311,229,1
11312,02원,1
11313,1302원,1
11314,넘겨졌다,1
11315,89월,1
11316,고소하자,1
11317,벌였고,1
11318,않아서,1
11319,신기원,1
11320,3590억달러,1
11321,7560억달러,1
11322,가한다,1
11323,오른다,1
11324,3500억원,1
11325,맞춘,1
11326,006280,1
11327,진도,1
11328,줄기세포,1
11329,검체,1
11330,간암,1
11331,뮨셀,1
11332,씨주,1
11333,아티,1
11334,아피,1
11335,메드,1
11336,Affimed,1
11337,사지,1
11338,투비,1
11339,확립,1
11340,톱픽,1
11341,pick,1
11342,나타나,1
11343,세컨드,1
11344,웨이브,1
11345,8186억원,1
11346,2412억원,1
11347,확실해지는,1
11348,다투자,1
11349,기일,1
11350,힘들어,1
11351,해주고,1
11352,22분,1
11353,성장했다는,1
11354,종합대학,1
11355,리뷰,1
11356,호에,1
11357,이뤘다고,1
11358,전화,1
11359,그런,1
11360,해내는,1
11361,수동,1
11362,취했다,1
11363,발발,1
11364,나를,1
11365,살폈다,1
11366,재앙,1
11367,숨,1
11368,8134억원,1
11369,2413억원,1
11370,591,1
11371,않았던,1
11372,보긴,1
11373,어렵지만,1
11374,단발,1
11375,그칠,1
11376,무적,1
11377,9500억원,1
11378,톡톡히,1
11379,3967억원,1
11380,대변,1
11381,1250원,1
11382,동일하나,1
11383,앞당겼다며,1
11384,상계,1
11385,낮췄다,1
11386,46,1
11387,고라,1
11388,2000만달러,1
11389,채웠을,1
11390,외려,1
11391,2221,1
11392,4273,1
11393,채우는,1
11394,7131억원,1
11395,5780억원,1
11396,1679억원,1
11397,2167억원,1
11398,확실하다고,1
11399,기대해야,1
11400,해있어,1
11401,소방설비,1
11402,실태,1
11403,사단법인,1
11404,보드룸,1
11405,가졌다고,1
11406,박승민,1
11407,이사장,1
11408,Safety,1
11409,Zone,1
11410,Certification,1
11411,소방청,1
11412,자율,1
11413,Passive,1
11414,방재,1
11415,Active,1
11416,소방,1
11417,Spot,1
11418,Test,1
11419,Strengthen,1
11420,Work,1
11421,이루어져,1
11422,부평,1
11423,이뤄진다인,1
11424,증기,1
11425,면제,1
11426,재난,1
11427,합격,1
11428,수칙,1
11429,안전하고,1
11430,체료제,1
11431,7364억원,1
11432,2027억원,1
11433,657억원,1
11434,28분,1
11435,있다다,1
11436,위서,1
11437,2450,1
11438,내려,1
11439,3598,1
11440,245923,1
11441,273,1
11442,섬유,1
11443,의복,1
11444,4915억,1
11445,4981억,1
11446,팔았고,1
11447,9561억,1
11448,2079403002억,1
11449,0098302512억,1
11450,3528202001억,1
11451,0682701608억,1
11452,0006601458억,1
11453,0007201237억,1
11454,373220970억,1
11455,030200754억,1
11456,퓨처,1
11457,003670722억,1
11458,11534억,1
11459,8264억,1
11460,4525억,1
11461,2857억,1
11462,2568억,1
11463,2098억,1
11464,1665억,1
11465,1638억,1
11466,0967701440억,1
11467,팔았다,1
11468,3235억,1
11469,2774억,1
11470,2380억,1
11471,0053801321억,1
11472,0478101148억,1
11473,012450981억,1
11474,361610872억,1
11475,034020832억,1
11476,034220829억,1
11477,25145억,1
11478,8864억,1
11479,6137억,1
11480,3997억,1
11481,3189억,1
11482,2608억,1
11483,2433억,1
11484,2190억,1
11485,1725억,1
11486,이다서,1
11487,7846억원,1
11488,2050억원,1
11489,534,1
11490,162,1
11491,8063억원,1
11492,2390억원,1
11493,4567억원,1
11494,599억원,1
11495,1932억원,1
11496,6577억원,1
11497,675억원,1
11498,152,1
11499,피어,1
11500,부진하겠지만,1
11501,7268억원,1
11502,1940억원,1
11503,전의,1
11504,3834억원,1
11505,심한,1
11506,5239억원,1
11507,1801억원,1
11508,늦어지는,1
11509,7213억원,1
11510,1850억원,1
11511,558억원,1
11512,84억원,1
11513,425억원,1
11514,논향,1
11515,4511억원,1
11516,9042억원,1
11517,미미하며,1
11518,적격성,1
11519,Capex,1
11520,잔금,1
11521,굳혀에,1
11522,04월,1
11523,06일,1
11524,늘어나는데다,1
11525,3930억원,1
11526,9698억원,1
11527,7130억원,1
11528,1409억원,1
11529,나가게,1
11530,6500만달러,1
11531,8600만달러,1
11532,꾸릴,1
11533,이바지,1
11534,베네,1
11535,팔리,1
11536,레미,1
11537,플릭,1
11538,사비,1
11539,23조원,1
11540,팔렸다,1
11541,이어가기,1
11542,5575억원,1
11543,2088억원,1
11544,5962억,1
11545,235억원,1
11546,앞당겨짐에,1
11547,IRFS,1
11548,180억원,1
11549,보,1
11550,유아라,1
11551,묶은,1
11552,있다아라,1
11553,ETH,1
11554,Zurich,1
11555,양산,1
11556,밝히고,1
11557,도감,1
11558,자아라,1
11559,antibodydrug,1
11560,conjugateADC,1
11561,Fund,1
11562,꼽힌다아라,1
11563,39분,1
11564,851억원,1
11565,3167,1
11566,올랐던,1
11567,구광모,1
11568,충북,1
11569,청주,1
11570,1271만원,1
11571,4739억원,1
11572,389조,1
11573,8268억원,1
11574,135조,1
11575,7200억원,1
11576,8458억원,1
11577,0383000원,1
11578,8716억원,1
11579,6023억원,1
11580,된데,1
11581,보인다주요,1
11582,93만,1
11583,715억원,1
11584,3333,1
11585,438,1
11586,그려,1
11587,4739억,1
11588,8716억,1
11589,2580,1
11590,106만,1
11591,107만,1
11592,BNK,1
11593,2200만원,1
11594,2200원,1
11595,1417억원,1
11596,도로,1
11597,上低下高,1
11598,들어오면서,1
11599,4515억,1
11600,6016억원,1
11601,나타나는,1
11602,밝혔다오는,1
11603,도래,1
11604,있다안과,1
11605,강화한다라고,1
11606,GKS,1
11607,비슷했다,1
11608,내다봤었다,1
11609,5190억원,1
11610,5264억원,1
11611,보며,1
11612,덕인,1
11613,1418억원,1
11614,됐다면서도,1
11615,330,1
11616,418억,1
11617,910억,1
11618,344억,1
11619,265억,1
11620,장공,1
11621,앞두고전,1
11622,이다엄민용,1
11623,2924억원,1
11624,유저,1
11625,Enduser,1
11626,2334억원,1
11627,계절,1
11628,이용성,1
11629,늘어나며,1
11630,가능하였던,1
11631,주요하였던,1
11632,8450억원,1
11633,264,1
11634,필요했으며,1
11635,하였을,1
11636,더딘,1
11637,387,1
11638,엄민용,1
11639,하였기,1
11640,각과,1
11641,내다봤다이어,1
11642,지었고,1
11643,솔라리스,1
11644,열리면서,1
11645,신영,1
11646,063,1
11647,키포인트,1
11648,ER,1
11649,보인다면서,1
11650,줄었음에도,1
11651,나타냈다고,1
11652,압박,1
11653,넓혀가고,1
11654,불가피하다는,1
11655,생산론,1
11656,매달렸던,1
11657,300조원,1
11658,세웠고,1
11659,아성,1
11660,1488억원,1
11661,470,1
11662,321,1
11663,416,1
11664,제만,1
11665,대부터,1
11666,해였다,1
11667,오차,1
11668,성공하기까지,1
11669,1987년,1
11670,들여와,1
11671,각광,1
11672,있다우시는,1
11673,9400억원,1
11674,2260억원,1
11675,동물보호법,1
11676,사육,1
11677,있는데도,1
11678,끊지,1
11679,실려,1
11680,각하,1
11681,47억,1
11682,1397억,1
11683,되지도,1
11684,재빨리,1
11685,찾을,1
11686,만들었다는,1
11687,가까웠다,1
11688,9천원,1
11689,127억,1
11690,전해졌다이,1
11691,늘었다오,1
11692,라바,1
11693,12분,1
11694,개장,1
11695,75만,1
11696,된다주가,1
11697,부로,1
11698,풀려,1
11699,2007억,1
11700,5100만원,1
11701,모으기,1
11702,500만,1
11703,이뤄졌다단,1
11704,63만원,1
11705,묶였다가,1
11706,잊고,1
11707,지냈던,1
11708,웃음꽃,1
11709,걸렸던,1
11710,받았던,1
11711,묶였던,1
11712,2222,1
11713,팔아도,1
11714,2840만원,1
11715,4329,1
11716,2045만원,1
11717,다르고,1
11718,구주,1
11719,잭팟,1
11720,아랑곳,1
11721,끝난,1
11722,일인,1
11723,월요일,1
11724,37만,1
11725,걸려,1
11726,단점,1
11727,종종,1
11728,3043원,1
11729,쏟아지며,1
11730,179,1
11731,마쳤다주가,1
11732,알려졌다이,1
11733,권제,1
11734,진강,1
11735,키우며,1
11736,쌍끌이,1
11737,할이,1
11738,펼쳤기,1
11739,띄우는,1
11740,화하는데,1
11741,바꾼,1
11742,우대,1
11743,이성,1
11744,마도,1
11745,판로,1
11746,재다,1
11747,지났을,1
11748,좋기,1
11749,MX,1
11750,VD,1
11751,패션,1
11752,2830,1
11753,내다봤는데,1
11754,성장함에,1
11755,의욕,1
11756,여비,1
11757,산입,1
11758,유사하지만,1
11759,전해졌다다만,1
11760,아쉽다고,1
11761,33조,1
11762,尹,1
11763,초로,1
11764,만나는,1
11765,ready,1
11766,넣어,1
11767,녹이는,1
11768,OOFOut,1
11769,Freeze,1
11770,OOF,1
11771,보는데,1
11772,4050,1
11773,매상,1
11774,소하,1
11775,공언,1
11776,에브비,1
11777,케다,1
11778,보노,1
11779,출장,1
11780,만나면서,1
11781,진전,1
11782,많아지고,1
11783,서두를,1
11784,박근혜,1
11785,휘,1
11786,말렸다,1
11787,제아,1
11788,안구,1
11789,77억,1
11790,2641억원,1
11791,저렴해,1
11792,덜어주는,1
11793,많다이,1
11794,맥락,1
11795,특허심판원,1
11796,1600만,1
11797,5500억원,1
11798,그쳤,1
11799,책정,1
11800,삼일제약,1
11801,캐다나에서,1
11802,인텔리전스,1
11803,맞이,1
11804,살린,1
11805,스임,1
11806,사이클링,1
11807,제곱미터,1
11808,2023521,1
11809,홍,1
11810,국기,1
11811,6시간,1
11812,선보여,1
11813,보임,1
11814,redflagynacokr,1
11815,탈바꿈,1
11816,부모님,1
11817,9332억원,1
11818,짚었다오는,1
11819,DBSK,1
11820,Key,1
11821,봤다이,1
11822,물린,1
11823,채워졌으며,1
11824,갔다면서도,1
11825,파의,1
11826,이뤄지면서,1
11827,2023525,1
11828,사이트,1
11829,라,1
11830,이얼,1
11831,체코,1
11832,약효,1
11833,다가간,1
11834,받으려고,1
11835,서두르면서,1
11836,펼치며,1
11837,막았지만,1
11838,마를,1
11839,순회,1
11840,58일,1
11841,스탠드,1
11842,해오고,1
11843,이춘희,1
11844,Biotechnology,1
11845,Innovation,1
11846,Organization,1
11847,jute,1
11848,bag,1
11849,16750,1
11850,알리는데,1
11851,김진수,1
11852,성공하고,1
11853,EC,1
11854,차용,1
11855,엄격해,1
11856,용이해져,1
11857,얻은지,1
11858,PK,1
11859,PI,1
11860,내과,1
11861,준호,1
11862,시킴,1
11863,렐레,1
11864,종루,1
11865,개고,1
11866,뚫어,1
11867,스코틀랜드,1
11868,웨일즈,1
11869,쓰이게,1
11870,학대,1
11871,IPD,1
11872,EUL,1
11873,편리하다는,1
11874,안재용,1
11875,수호,1
11876,신념,1
11877,왔다며,1
11878,확신,1
11879,최훈,1
11880,034220,1
11881,OLED,1
11882,20222023년,1
11883,98조,1
11884,빨,1
11885,환차,1
11886,손론,1
11887,가미,1
11888,뒤지는,1
11889,열풍,1
11890,표면,1
11891,Antibody,1
11892,사멸,1
11893,파는,1
11894,1070억원,1
11895,PINOTADC,1
11896,캄토테신,1
11897,하우,1
11898,슬레,1
11899,하기까지,1
11900,키우겠다고,1
11901,시카고,1
11902,220억,1
11903,172,1
11904,중병,1
11905,마일로,1
11906,탁,1
11907,카다,1
11908,뮤노젠,1
11909,헤어,1
11910,희소식,1
11911,앞서가고,1
11912,이르다는,1
11913,좋으므로,1
11914,130880원,1
11915,액약,1
11916,1472억원,1
11917,1472억,1
11918,8450만원,1
11919,로슈약,1
11920,같은해,1
11921,시발,1
11922,다실,1
11923,최적,1
11924,Design,1
11925,Cookie,1
11926,선수주에,1
11927,했다라고,1
11928,늘리기로,1
11929,보스턴권,1
11930,미란,1
11931,성큼,1
11932,다가서고,1
11933,올리,1
11934,BCG,1
11935,191억,1
11936,270억,1
11937,박은,1
11938,앞서고,1
11939,능,1
11940,역은,1
11941,싣는,1
11942,높아진게,1
11943,저렴하게,1
11944,짓지,1
11945,해준다지만,1
11946,CGR,1
11947,싶어,1
11948,들어오고,1
11949,될면,1
11950,발를,1
11951,기자지,1
11952,붙고,1
11953,지어지게,1
11954,앞당긴다,1
11955,동일,1
11956,앞당겨진다,1
11957,앞당기게,1
11958,있어서는,1
11959,단삼,1
11960,잡았다며,1
11961,드나들고,1
11962,포유,1
11963,료제,1
11964,1982년,1
11965,40년,1
11966,DC,1
11967,짧지만,1
11968,캐털란트,1
11969,늦었지만,1
11970,성장했다며,1
11971,법를,1
11972,오르게,1
11973,마스터플랜,1
11974,앞당긴다는,1
11975,들어갔으며,1
11976,많아질,1
11977,만들어지면,1
11978,많고,1
11979,복용,1
11980,거란,1
11981,아프,1
11982,APRINOIA,1
11983,ynacokrBIOUSA,1
11984,채울,1
11985,램프,1
11986,Rampup,1
11987,SF,1
11988,Bay,1
11989,Boston,1
11990,시키며,1
11991,낭보,1
11992,247,1
11993,만들었는데,1
11994,폭증,1
11995,없습니다,1
11996,필요해진,1
11997,가능할지,1
11998,Duel,1
11999,Sourcing,1
12000,여름,1
12001,3300억,1
12002,내내,1
12003,접학체,1
12004,현아,1
12005,사무실,1
12006,맡았던,1
12007,밀접하게,1
12008,밀접한,1
12009,개소식,1
12010,올라섰지만,1
12011,먹어,1
12012,갖췄는데,1
12013,이어가겠습니다,1
12014,갑작스러운,1
12015,대처,1
12016,만족한다는,1
12017,피드백,1
12018,원래,1
12019,누리는,1
12020,싣는다,1
12021,이어지기,1
12022,줄이겠다는,1
12023,다져야,1
12024,앞당겼다고도,1
12025,Plant,1
12026,Viral,1
12027,vector,1
12028,플라스미드,1
12029,DNApDNA,1
12030,넓힌다는,1
12031,까지만,1
12032,꿈틀,1
12033,텍들,1
12034,맞았던,1
